ID,none,disgust,like,happiness,sadness,surprise,anger,fear
10457,1,0,0,0,0,0,0,0
10458,1,0,0,0,0,0,0,0
10459,1,0,0,0,0,0,0,0
10460,1,0,0,0,0,0,0,0
10461,1,0,0,0,0,0,0,0
10462,0,0,0,1,0,0,0,0
10463,1,0,0,0,0,0,0,0
10464,1,0,0,0,0,0,0,0
10465,0,0,1,0,0,0,0,0
10466,1,0,0,0,0,0,0,0
10467,0,0,0,0,0,0,1,0
10468,1,0,0,0,0,0,0,0
10469,0,0,0,0,0,0,1,0
10470,1,0,0,0,0,0,0,0
10471,1,0,0,0,0,0,0,0
10472,1,0,0,0,0,0,0,0
10473,0,0,1,0,0,0,0,0
10474,1,0,0,0,0,0,0,0
10475,1,0,0,0,0,0,0,0
10476,1,0,0,0,0,0,0,0
10477,1,0,0,0,0,0,0,0
10478,1,0,0,0,0,0,0,0
10479,0,0,0,0,0,0,1,0
10480,1,0,0,0,0,0,0,0
10481,0,0,0,0,0,0,1,0
10482,1,0,0,0,0,0,0,0
10483,1,0,0,0,0,0,0,0
10484,0,0,1,0,0,0,0,0
10485,0,0,0,0,1,0,0,0
10486,0,0,1,0,0,0,0,0
10487,1,0,0,0,0,0,0,0
10488,1,0,0,0,0,0,0,0
10489,0,0,1,0,0,0,0,0
10490,1,0,0,0,0,0,0,0
10491,0,0,1,0,0,0,0,0
10492,0,0,0,1,0,0,0,0
10493,0,1,0,0,0,0,0,0
10494,0,0,0,0,1,0,0,0
10495,1,0,0,0,0,0,0,0
10496,1,0,0,0,0,0,0,0
10497,0,0,1,0,0,0,0,0
10498,0,0,0,1,0,0,0,0
10499,0,0,1,0,0,0,0,0
10500,0,0,0,1,0,0,0,0
10501,1,0,0,0,0,0,0,0
10502,0,0,1,0,0,0,0,0
10503,1,0,0,0,0,0,0,0
10504,1,0,0,0,0,0,0,0
10505,1,0,0,0,0,0,0,0
10506,1,0,0,0,0,0,0,0
10507,0,0,0,0,0,0,1,0
10508,0,0,1,0,0,0,0,0
10509,0,0,0,1,0,0,0,0
10510,1,0,0,0,0,0,0,0
10511,0,0,1,0,0,0,0,0
10512,1,0,0,0,0,0,0,0
10513,1,0,0,0,0,0,0,0
10514,1,0,0,0,0,0,0,0
10515,0,0,0,0,1,0,0,0
10516,1,0,0,0,0,0,0,0
10517,0,1,0,0,0,0,0,0
10518,1,0,0,0,0,0,0,0
10519,1,0,0,0,0,0,0,0
10520,1,0,0,0,0,0,0,0
10521,0,0,0,1,0,0,0,0
10522,1,0,0,0,0,0,0,0
10523,1,0,0,0,0,0,0,0
10524,1,0,0,0,0,0,0,0
10525,0,0,0,0,1,0,0,0
10526,1,0,0,0,0,0,0,0
10527,1,0,0,0,0,0,0,0
10528,0,0,0,0,0,0,1,0
10529,1,0,0,0,0,0,0,0
10530,0,0,0,0,1,0,0,0
10531,0,0,1,0,0,0,0,0
10532,1,0,0,0,0,0,0,0
10533,1,0,0,0,0,0,0,0
10534,1,0,0,0,0,0,0,0
10535,0,1,0,0,0,0,0,0
10536,0,1,0,0,0,0,0,0
10537,1,0,0,0,0,0,0,0
10538,0,0,0,1,0,0,0,0
10539,1,0,0,0,0,0,0,0
10540,1,0,0,0,0,0,0,0
10541,1,0,0,0,0,0,0,0
10542,0,1,0,0,0,0,0,0
10543,1,0,0,0,0,0,0,0
10544,1,0,0,0,0,0,0,0
10545,0,1,0,0,0,0,0,0
10546,1,0,0,0,0,0,0,0
10547,1,0,0,0,0,0,0,0
10548,0,0,1,0,0,0,0,0
10549,1,0,0,0,0,0,0,0
10550,0,1,0,0,0,0,0,0
10551,1,0,0,0,0,0,0,0
10552,1,0,0,0,0,0,0,0
10553,0,0,0,1,0,0,0,0
10554,1,0,0,0,0,0,0,0
10555,0,1,0,0,0,0,0,0
10556,0,1,0,0,0,0,0,0
10557,1,0,0,0,0,0,0,0
10558,1,0,0,0,0,0,0,0
10559,1,0,0,0,0,0,0,0
10560,0,0,0,1,0,0,0,0
10561,0,0,1,0,0,0,0,0
10562,0,1,0,0,0,0,0,0
10563,1,0,0,0,0,0,0,0
10564,0,0,1,0,0,0,0,0
10565,0,0,0,0,1,0,0,0
10566,1,0,0,0,0,0,0,0
10567,0,0,0,1,0,0,0,0
10568,1,0,0,0,0,0,0,0
10569,0,1,0,0,0,0,0,0
10570,0,0,0,0,0,0,1,0
10571,1,0,0,0,0,0,0,0
10572,1,0,0,0,0,0,0,0
10573,1,0,0,0,0,0,0,0
10574,0,0,0,0,1,0,0,0
10575,1,0,0,0,0,0,0,0
10576,1,0,0,0,0,0,0,0
10577,1,0,0,0,0,0,0,0
10578,1,0,0,0,0,0,0,0
10579,1,0,0,0,0,0,0,0
10580,1,0,0,0,0,0,0,0
10581,0,0,0,0,0,0,1,0
10582,1,0,0,0,0,0,0,0
10583,1,0,0,0,0,0,0,0
10584,0,0,1,0,0,0,0,0
10585,0,1,0,0,0,0,0,0
10586,1,0,0,0,0,0,0,0
10587,1,0,0,0,0,0,0,0
10588,1,0,0,0,0,0,0,0
10589,1,0,0,0,0,0,0,0
10590,1,0,0,0,0,0,0,0
10591,1,0,0,0,0,0,0,0
10592,1,0,0,0,0,0,0,0
10593,0,0,1,0,0,0,0,0
10594,0,1,0,0,0,0,0,0
10595,0,0,0,1,0,0,0,0
10596,0,1,0,0,0,0,0,0
10597,1,0,0,0,0,0,0,0
10598,0,1,0,0,0,0,0,0
10599,0,0,0,1,0,0,0,0
10600,1,0,0,0,0,0,0,0
10601,1,0,0,0,0,0,0,0
10602,1,0,0,0,0,0,0,0
10603,0,0,0,0,0,0,1,0
10604,1,0,0,0,0,0,0,0
10605,1,0,0,0,0,0,0,0
10606,1,0,0,0,0,0,0,0
10607,1,0,0,0,0,0,0,0
10608,0,0,1,0,0,0,0,0
10609,0,0,0,0,1,0,0,0
10610,1,0,0,0,0,0,0,0
10611,1,0,0,0,0,0,0,0
10612,0,0,0,1,0,0,0,0
10613,1,0,0,0,0,0,0,0
10614,1,0,0,0,0,0,0,0
10615,0,0,0,0,1,0,0,0
10616,1,0,0,0,0,0,0,0
10617,1,0,0,0,0,0,0,0
10618,1,0,0,0,0,0,0,0
10619,0,0,1,0,0,0,0,0
10620,1,0,0,0,0,0,0,0
10621,1,0,0,0,0,0,0,0
10622,1,0,0,0,0,0,0,0
10623,1,0,0,0,0,0,0,0
10624,1,0,0,0,0,0,0,0
10625,1,0,0,0,0,0,0,0
10626,0,0,0,0,1,0,0,0
10627,1,0,0,0,0,0,0,0
10628,1,0,0,0,0,0,0,0
10629,1,0,0,0,0,0,0,0
10630,1,0,0,0,0,0,0,0
10631,0,0,0,0,0,0,1,0
10632,1,0,0,0,0,0,0,0
10633,0,0,0,0,0,0,1,0
10634,1,0,0,0,0,0,0,0
10635,0,0,0,0,1,0,0,0
10636,1,0,0,0,0,0,0,0
10637,1,0,0,0,0,0,0,0
10638,0,0,0,0,0,0,1,0
10639,1,0,0,0,0,0,0,0
10640,1,0,0,0,0,0,0,0
10641,1,0,0,0,0,0,0,0
10642,1,0,0,0,0,0,0,0
10643,0,0,0,0,1,0,0,0
10644,1,0,0,0,0,0,0,0
10645,1,0,0,0,0,0,0,0
10646,1,0,0,0,0,0,0,0
10647,1,0,0,0,0,0,0,0
10648,1,0,0,0,0,0,0,0
10649,1,0,0,0,0,0,0,0
10650,0,0,0,1,0,0,0,0
10651,0,0,0,0,1,0,0,0
10652,1,0,0,0,0,0,0,0
10653,1,0,0,0,0,0,0,0
10654,1,0,0,0,0,0,0,0
10655,1,0,0,0,0,0,0,0
10656,1,0,0,0,0,0,0,0
10657,1,0,0,0,0,0,0,0
10658,0,0,1,0,0,0,0,0
10659,1,0,0,0,0,0,0,0
10660,0,0,1,0,0,0,0,0
10661,1,0,0,0,0,0,0,0
10662,1,0,0,0,0,0,0,0
10663,1,0,0,0,0,0,0,0
10664,1,0,0,0,0,0,0,0
10665,0,0,0,0,1,0,0,0
10666,0,1,0,0,0,0,0,0
10667,1,0,0,0,0,0,0,0
10668,1,0,0,0,0,0,0,0
10669,0,0,0,0,0,0,1,0
10670,0,1,0,0,0,0,0,0
10671,0,0,1,0,0,0,0,0
10672,0,1,0,0,0,0,0,0
10673,0,0,1,0,0,0,0,0
10674,1,0,0,0,0,0,0,0
10675,1,0,0,0,0,0,0,0
10676,0,0,1,0,0,0,0,0
10677,1,0,0,0,0,0,0,0
10678,1,0,0,0,0,0,0,0
10679,1,0,0,0,0,0,0,0
10680,0,0,0,0,1,0,0,0
10681,1,0,0,0,0,0,0,0
10682,1,0,0,0,0,0,0,0
10683,0,0,0,1,0,0,0,0
10684,0,1,0,0,0,0,0,0
10685,1,0,0,0,0,0,0,0
10686,1,0,0,0,0,0,0,0
10687,1,0,0,0,0,0,0,0
10688,1,0,0,0,0,0,0,0
10689,1,0,0,0,0,0,0,0
10690,1,0,0,0,0,0,0,0
10691,0,0,1,0,0,0,0,0
10692,1,0,0,0,0,0,0,0
10693,1,0,0,0,0,0,0,0
10694,1,0,0,0,0,0,0,0
10695,0,1,0,0,0,0,0,0
10696,1,0,0,0,0,0,0,0
10697,1,0,0,0,0,0,0,0
10698,1,0,0,0,0,0,0,0
10699,1,0,0,0,0,0,0,0
10700,0,0,1,0,0,0,0,0
10701,0,0,0,1,0,0,0,0
10702,0,1,0,0,0,0,0,0
10703,1,0,0,0,0,0,0,0
10704,1,0,0,0,0,0,0,0
10705,1,0,0,0,0,0,0,0
10706,1,0,0,0,0,0,0,0
10707,1,0,0,0,0,0,0,0
10708,1,0,0,0,0,0,0,0
10709,0,0,1,0,0,0,0,0
10710,1,0,0,0,0,0,0,0
10711,1,0,0,0,0,0,0,0
10712,0,0,0,0,1,0,0,0
10713,1,0,0,0,0,0,0,0
10714,1,0,0,0,0,0,0,0
10715,0,0,0,1,0,0,0,0
10716,0,0,1,0,0,0,0,0
10717,1,0,0,0,0,0,0,0
10718,0,0,0,1,0,0,0,0
10719,0,0,0,0,1,0,0,0
10720,1,0,0,0,0,0,0,0
10721,1,0,0,0,0,0,0,0
10722,1,0,0,0,0,0,0,0
10723,1,0,0,0,0,0,0,0
10724,1,0,0,0,0,0,0,0
10725,1,0,0,0,0,0,0,0
10726,0,0,1,0,0,0,0,0
10727,0,0,1,0,0,0,0,0
10728,0,0,1,0,0,0,0,0
10729,1,0,0,0,0,0,0,0
10730,0,0,0,0,1,0,0,0
10731,0,0,0,0,1,0,0,0
10732,0,0,0,0,1,0,0,0
10733,0,0,1,0,0,0,0,0
10734,1,0,0,0,0,0,0,0
10735,0,0,0,1,0,0,0,0
10736,0,1,0,0,0,0,0,0
10737,1,0,0,0,0,0,0,0
10738,1,0,0,0,0,0,0,0
10739,1,0,0,0,0,0,0,0
10740,0,0,0,0,0,0,1,0
10741,0,0,1,0,0,0,0,0
10742,1,0,0,0,0,0,0,0
10743,0,0,0,0,1,0,0,0
10744,1,0,0,0,0,0,0,0
10745,1,0,0,0,0,0,0,0
10746,0,0,1,0,0,0,0,0
10747,1,0,0,0,0,0,0,0
10748,1,0,0,0,0,0,0,0
10749,0,0,0,0,1,0,0,0
10750,1,0,0,0,0,0,0,0
10751,1,0,0,0,0,0,0,0
10752,0,0,0,1,0,0,0,0
10753,0,0,1,0,0,0,0,0
10754,0,0,0,1,0,0,0,0
10755,1,0,0,0,0,0,0,0
10756,1,0,0,0,0,0,0,0
10757,0,0,0,1,0,0,0,0
10758,0,0,1,0,0,0,0,0
10759,1,0,0,0,0,0,0,0
10760,1,0,0,0,0,0,0,0
10761,1,0,0,0,0,0,0,0
10762,0,0,0,0,1,0,0,0
10763,1,0,0,0,0,0,0,0
10764,0,0,0,1,0,0,0,0
10765,1,0,0,0,0,0,0,0
10766,1,0,0,0,0,0,0,0
10767,0,0,0,1,0,0,0,0
10768,0,0,1,0,0,0,0,0
10769,0,0,0,1,0,0,0,0
10770,0,0,0,1,0,0,0,0
10771,1,0,0,0,0,0,0,0
10772,0,0,0,0,0,0,1,0
10773,1,0,0,0,0,0,0,0
10774,0,0,1,0,0,0,0,0
10775,1,0,0,0,0,0,0,0
10776,1,0,0,0,0,0,0,0
10777,1,0,0,0,0,0,0,0
10778,1,0,0,0,0,0,0,0
10779,0,1,0,0,0,0,0,0
10780,0,0,0,1,0,0,0,0
10781,1,0,0,0,0,0,0,0
10782,1,0,0,0,0,0,0,0
10783,1,0,0,0,0,0,0,0
10784,0,0,1,0,0,0,0,0
10785,1,0,0,0,0,0,0,0
10786,1,0,0,0,0,0,0,0
10787,0,0,0,1,0,0,0,0
10788,0,0,0,1,0,0,0,0
10789,0,0,0,0,0,0,1,0
10790,1,0,0,0,0,0,0,0
10791,0,0,0,0,0,0,1,0
10792,0,0,0,1,0,0,0,0
10793,0,0,1,0,0,0,0,0
10794,1,0,0,0,0,0,0,0
10795,0,0,1,0,0,0,0,0
10796,0,0,0,1,0,0,0,0
10797,1,0,0,0,0,0,0,0
10798,0,0,1,0,0,0,0,0
10799,0,1,0,0,0,0,0,0
10800,1,0,0,0,0,0,0,0
10801,1,0,0,0,0,0,0,0
10802,0,1,0,0,0,0,0,0
10803,0,1,0,0,0,0,0,0
10804,1,0,0,0,0,0,0,0
10805,1,0,0,0,0,0,0,0
10806,0,0,1,0,0,0,0,0
10807,1,0,0,0,0,0,0,0
10808,1,0,0,0,0,0,0,0
10809,0,0,0,1,0,0,0,0
10810,0,1,0,0,0,0,0,0
10811,1,0,0,0,0,0,0,0
10812,1,0,0,0,0,0,0,0
10813,0,0,0,0,0,0,1,0
10814,1,0,0,0,0,0,0,0
10815,1,0,0,0,0,0,0,0
10816,1,0,0,0,0,0,0,0
10817,0,0,0,0,1,0,0,0
10818,1,0,0,0,0,0,0,0
10819,1,0,0,0,0,0,0,0
10820,1,0,0,0,0,0,0,0
10821,1,0,0,0,0,0,0,0
10822,0,0,1,0,0,0,0,0
10823,1,0,0,0,0,0,0,0
10824,1,0,0,0,0,0,0,0
10825,1,0,0,0,0,0,0,0
10826,1,0,0,0,0,0,0,0
10827,1,0,0,0,0,0,0,0
10828,0,1,0,0,0,0,0,0
10829,1,0,0,0,0,0,0,0
10830,1,0,0,0,0,0,0,0
10831,1,0,0,0,0,0,0,0
10832,0,0,0,0,1,0,0,0
10833,0,0,1,0,0,0,0,0
10834,1,0,0,0,0,0,0,0
10835,1,0,0,0,0,0,0,0
10836,0,0,0,0,1,0,0,0
10837,0,0,0,1,0,0,0,0
10838,0,0,0,1,0,0,0,0
10839,1,0,0,0,0,0,0,0
10840,0,0,1,0,0,0,0,0
10841,1,0,0,0,0,0,0,0
10842,1,0,0,0,0,0,0,0
10843,1,0,0,0,0,0,0,0
10844,1,0,0,0,0,0,0,0
10845,0,1,0,0,0,0,0,0
10846,0,0,0,0,1,0,0,0
10847,1,0,0,0,0,0,0,0
10848,1,0,0,0,0,0,0,0
10849,1,0,0,0,0,0,0,0
10850,0,0,0,1,0,0,0,0
10851,1,0,0,0,0,0,0,0
10852,1,0,0,0,0,0,0,0
10853,0,0,0,0,0,0,1,0
10854,1,0,0,0,0,0,0,0
10855,1,0,0,0,0,0,0,0
10856,1,0,0,0,0,0,0,0
10857,0,1,0,0,0,0,0,0
10858,1,0,0,0,0,0,0,0
10859,0,0,1,0,0,0,0,0
10860,1,0,0,0,0,0,0,0
10861,1,0,0,0,0,0,0,0
10862,1,0,0,0,0,0,0,0
10863,1,0,0,0,0,0,0,0
10864,1,0,0,0,0,0,0,0
10865,1,0,0,0,0,0,0,0
10866,1,0,0,0,0,0,0,0
10867,0,0,1,0,0,0,0,0
10868,1,0,0,0,0,0,0,0
10869,1,0,0,0,0,0,0,0
10870,0,0,1,0,0,0,0,0
10871,0,0,0,1,0,0,0,0
10872,1,0,0,0,0,0,0,0
10873,0,0,0,1,0,0,0,0
10874,1,0,0,0,0,0,0,0
10875,1,0,0,0,0,0,0,0
10876,1,0,0,0,0,0,0,0
10877,0,0,0,0,1,0,0,0
10878,1,0,0,0,0,0,0,0
10879,1,0,0,0,0,0,0,0
10880,0,1,0,0,0,0,0,0
10881,1,0,0,0,0,0,0,0
10882,0,0,0,1,0,0,0,0
10883,0,0,0,0,0,0,1,0
10884,0,1,0,0,0,0,0,0
10885,1,0,0,0,0,0,0,0
10886,1,0,0,0,0,0,0,0
10887,0,0,0,1,0,0,0,0
10888,0,0,1,0,0,0,0,0
10889,0,0,0,0,1,0,0,0
10890,0,0,0,1,0,0,0,0
10891,0,0,1,0,0,0,0,0
10892,1,0,0,0,0,0,0,0
10893,0,0,0,1,0,0,0,0
10894,1,0,0,0,0,0,0,0
10895,1,0,0,0,0,0,0,0
10896,1,0,0,0,0,0,0,0
10897,0,0,0,1,0,0,0,0
10898,1,0,0,0,0,0,0,0
10899,1,0,0,0,0,0,0,0
10900,1,0,0,0,0,0,0,0
10901,1,0,0,0,0,0,0,0
10902,0,0,0,0,1,0,0,0
10903,1,0,0,0,0,0,0,0
10904,1,0,0,0,0,0,0,0
10905,0,1,0,0,0,0,0,0
10906,1,0,0,0,0,0,0,0
10907,0,0,1,0,0,0,0,0
10908,1,0,0,0,0,0,0,0
10909,0,0,0,0,0,0,1,0
10910,0,0,1,0,0,0,0,0
10911,1,0,0,0,0,0,0,0
10912,1,0,0,0,0,0,0,0
10913,0,0,0,0,0,0,1,0
10914,1,0,0,0,0,0,0,0
10915,1,0,0,0,0,0,0,0
10916,1,0,0,0,0,0,0,0
10917,0,0,1,0,0,0,0,0
10918,0,0,0,0,0,0,1,0
10919,1,0,0,0,0,0,0,0
10920,1,0,0,0,0,0,0,0
10921,1,0,0,0,0,0,0,0
10922,0,1,0,0,0,0,0,0
10923,0,1,0,0,0,0,0,0
10924,0,0,0,0,1,0,0,0
10925,1,0,0,0,0,0,0,0
10926,0,0,0,0,0,0,1,0
10927,1,0,0,0,0,0,0,0
10928,1,0,0,0,0,0,0,0
10929,1,0,0,0,0,0,0,0
10930,0,0,0,1,0,0,0,0
10931,0,1,0,0,0,0,0,0
10932,1,0,0,0,0,0,0,0
10933,0,0,0,0,1,0,0,0
10934,1,0,0,0,0,0,0,0
10935,1,0,0,0,0,0,0,0
10936,1,0,0,0,0,0,0,0
10937,1,0,0,0,0,0,0,0
10938,0,0,0,0,0,0,1,0
10939,1,0,0,0,0,0,0,0
10940,1,0,0,0,0,0,0,0
10941,0,0,0,0,0,0,1,0
10942,1,0,0,0,0,0,0,0
10943,1,0,0,0,0,0,0,0
10944,1,0,0,0,0,0,0,0
10945,1,0,0,0,0,0,0,0
10946,1,0,0,0,0,0,0,0
10947,1,0,0,0,0,0,0,0
10948,1,0,0,0,0,0,0,0
10949,1,0,0,0,0,0,0,0
10950,0,0,0,1,0,0,0,0
10951,0,0,1,0,0,0,0,0
10952,0,0,0,0,1,0,0,0
10953,0,0,1,0,0,0,0,0
10954,1,0,0,0,0,0,0,0
10955,0,0,0,1,0,0,0,0
10956,1,0,0,0,0,0,0,0
10957,1,0,0,0,0,0,0,0
10958,1,0,0,0,0,0,0,0
10959,1,0,0,0,0,0,0,0
10960,1,0,0,0,0,0,0,0
10961,1,0,0,0,0,0,0,0
10962,0,0,1,0,0,0,0,0
10963,0,0,1,0,0,0,0,0
10964,1,0,0,0,0,0,0,0
10965,1,0,0,0,0,0,0,0
10966,1,0,0,0,0,0,0,0
10967,1,0,0,0,0,0,0,0
10968,1,0,0,0,0,0,0,0
10969,1,0,0,0,0,0,0,0
10970,1,0,0,0,0,0,0,0
10971,0,0,0,0,1,0,0,0
10972,0,1,0,0,0,0,0,0
10973,1,0,0,0,0,0,0,0
10974,1,0,0,0,0,0,0,0
10975,0,0,0,0,1,0,0,0
10976,0,0,1,0,0,0,0,0
10977,0,0,1,0,0,0,0,0
10978,0,0,1,0,0,0,0,0
10979,1,0,0,0,0,0,0,0
10980,1,0,0,0,0,0,0,0
10981,1,0,0,0,0,0,0,0
10982,0,0,0,1,0,0,0,0
10983,0,0,1,0,0,0,0,0
10984,1,0,0,0,0,0,0,0
10985,0,0,0,1,0,0,0,0
10986,1,0,0,0,0,0,0,0
10987,1,0,0,0,0,0,0,0
10988,1,0,0,0,0,0,0,0
10989,0,0,0,0,0,0,0,1
10990,0,0,1,0,0,0,0,0
10991,1,0,0,0,0,0,0,0
10992,0,0,0,1,0,0,0,0
10993,1,0,0,0,0,0,0,0
10994,1,0,0,0,0,0,0,0
10995,1,0,0,0,0,0,0,0
10996,0,0,0,1,0,0,0,0
10997,0,0,1,0,0,0,0,0
10998,0,0,0,0,1,0,0,0
10999,0,0,1,0,0,0,0,0
11000,1,0,0,0,0,0,0,0
11001,0,1,0,0,0,0,0,0
11002,0,0,0,1,0,0,0,0
11003,0,0,1,0,0,0,0,0
11004,0,0,1,0,0,0,0,0
11005,0,0,0,1,0,0,0,0
11006,0,0,0,1,0,0,0,0
11007,0,1,0,0,0,0,0,0
11008,1,0,0,0,0,0,0,0
11009,0,1,0,0,0,0,0,0
11010,1,0,0,0,0,0,0,0
11011,0,0,1,0,0,0,0,0
11012,1,0,0,0,0,0,0,0
11013,0,1,0,0,0,0,0,0
11014,1,0,0,0,0,0,0,0
11015,1,0,0,0,0,0,0,0
11016,1,0,0,0,0,0,0,0
11017,1,0,0,0,0,0,0,0
11018,0,0,0,0,0,0,0,1
11019,1,0,0,0,0,0,0,0
11020,1,0,0,0,0,0,0,0
11021,0,0,1,0,0,0,0,0
11022,1,0,0,0,0,0,0,0
11023,1,0,0,0,0,0,0,0
11024,1,0,0,0,0,0,0,0
11025,0,0,1,0,0,0,0,0
11026,0,0,0,0,0,0,1,0
11027,1,0,0,0,0,0,0,0
11028,1,0,0,0,0,0,0,0
11029,1,0,0,0,0,0,0,0
11030,0,0,0,1,0,0,0,0
11031,1,0,0,0,0,0,0,0
11032,0,0,0,1,0,0,0,0
11033,0,0,1,0,0,0,0,0
11034,1,0,0,0,0,0,0,0
11035,1,0,0,0,0,0,0,0
11036,1,0,0,0,0,0,0,0
11037,1,0,0,0,0,0,0,0
11038,0,1,0,0,0,0,0,0
11039,1,0,0,0,0,0,0,0
11040,0,0,1,0,0,0,0,0
11041,1,0,0,0,0,0,0,0
11042,0,0,0,0,1,0,0,0
11043,0,0,0,0,1,0,0,0
11044,1,0,0,0,0,0,0,0
11045,1,0,0,0,0,0,0,0
11046,1,0,0,0,0,0,0,0
11047,1,0,0,0,0,0,0,0
11048,0,0,0,0,1,0,0,0
11049,1,0,0,0,0,0,0,0
11050,0,0,0,0,1,0,0,0
11051,1,0,0,0,0,0,0,0
11052,0,0,0,0,1,0,0,0
11053,0,0,1,0,0,0,0,0
11054,1,0,0,0,0,0,0,0
11055,0,1,0,0,0,0,0,0
11056,1,0,0,0,0,0,0,0
11057,1,0,0,0,0,0,0,0
11058,0,0,1,0,0,0,0,0
11059,1,0,0,0,0,0,0,0
11060,1,0,0,0,0,0,0,0
11061,1,0,0,0,0,0,0,0
11062,1,0,0,0,0,0,0,0
11063,0,0,0,1,0,0,0,0
11064,1,0,0,0,0,0,0,0
11065,0,0,0,1,0,0,0,0
11066,1,0,0,0,0,0,0,0
11067,1,0,0,0,0,0,0,0
11068,1,0,0,0,0,0,0,0
11069,1,0,0,0,0,0,0,0
11070,1,0,0,0,0,0,0,0
11071,0,0,1,0,0,0,0,0
11072,0,1,0,0,0,0,0,0
11073,1,0,0,0,0,0,0,0
11074,1,0,0,0,0,0,0,0
11075,1,0,0,0,0,0,0,0
11076,0,0,0,1,0,0,0,0
11077,1,0,0,0,0,0,0,0
11078,1,0,0,0,0,0,0,0
11079,0,0,1,0,0,0,0,0
11080,0,0,0,1,0,0,0,0
11081,1,0,0,0,0,0,0,0
11082,0,0,0,1,0,0,0,0
11083,0,0,0,0,1,0,0,0
11084,1,0,0,0,0,0,0,0
11085,1,0,0,0,0,0,0,0
11086,1,0,0,0,0,0,0,0
11087,0,0,0,1,0,0,0,0
11088,1,0,0,0,0,0,0,0
11089,1,0,0,0,0,0,0,0
11090,1,0,0,0,0,0,0,0
11091,1,0,0,0,0,0,0,0
11092,1,0,0,0,0,0,0,0
11093,0,0,0,0,0,0,1,0
11094,1,0,0,0,0,0,0,0
11095,0,0,1,0,0,0,0,0
11096,0,0,0,1,0,0,0,0
11097,0,0,0,1,0,0,0,0
11098,0,1,0,0,0,0,0,0
11099,1,0,0,0,0,0,0,0
11100,1,0,0,0,0,0,0,0
11101,1,0,0,0,0,0,0,0
11102,0,0,0,1,0,0,0,0
11103,1,0,0,0,0,0,0,0
11104,1,0,0,0,0,0,0,0
11105,1,0,0,0,0,0,0,0
11106,0,0,0,0,0,1,0,0
11107,1,0,0,0,0,0,0,0
11108,0,0,0,1,0,0,0,0
11109,0,0,0,0,0,0,1,0
11110,1,0,0,0,0,0,0,0
11111,1,0,0,0,0,0,0,0
11112,1,0,0,0,0,0,0,0
11113,0,0,0,0,0,0,1,0
11114,1,0,0,0,0,0,0,0
11115,1,0,0,0,0,0,0,0
11116,0,0,0,1,0,0,0,0
11117,0,0,0,1,0,0,0,0
11118,0,0,0,0,1,0,0,0
11119,1,0,0,0,0,0,0,0
11120,1,0,0,0,0,0,0,0
11121,1,0,0,0,0,0,0,0
11122,0,0,1,0,0,0,0,0
11123,1,0,0,0,0,0,0,0
11124,1,0,0,0,0,0,0,0
11125,1,0,0,0,0,0,0,0
11126,0,1,0,0,0,0,0,0
11127,0,0,0,0,1,0,0,0
11128,0,0,0,1,0,0,0,0
11129,0,0,1,0,0,0,0,0
11130,1,0,0,0,0,0,0,0
11131,1,0,0,0,0,0,0,0
11132,0,0,0,0,0,1,0,0
11133,0,1,0,0,0,0,0,0
11134,0,0,0,0,1,0,0,0
11135,1,0,0,0,0,0,0,0
11136,1,0,0,0,0,0,0,0
11137,1,0,0,0,0,0,0,0
11138,1,0,0,0,0,0,0,0
11139,1,0,0,0,0,0,0,0
11140,1,0,0,0,0,0,0,0
11141,1,0,0,0,0,0,0,0
11142,1,0,0,0,0,0,0,0
11143,1,0,0,0,0,0,0,0
11144,1,0,0,0,0,0,0,0
11145,1,0,0,0,0,0,0,0
11146,0,0,1,0,0,0,0,0
11147,0,0,1,0,0,0,0,0
11148,0,0,0,0,1,0,0,0
11149,0,0,0,0,0,0,1,0
11150,1,0,0,0,0,0,0,0
11151,1,0,0,0,0,0,0,0
11152,0,0,1,0,0,0,0,0
11153,1,0,0,0,0,0,0,0
11154,0,0,0,1,0,0,0,0
11155,1,0,0,0,0,0,0,0
11156,1,0,0,0,0,0,0,0
11157,1,0,0,0,0,0,0,0
11158,0,0,0,0,1,0,0,0
11159,1,0,0,0,0,0,0,0
11160,0,0,0,0,1,0,0,0
11161,1,0,0,0,0,0,0,0
11162,0,0,1,0,0,0,0,0
11163,0,0,0,1,0,0,0,0
11164,0,0,1,0,0,0,0,0
11165,1,0,0,0,0,0,0,0
11166,0,0,0,1,0,0,0,0
11167,1,0,0,0,0,0,0,0
11168,1,0,0,0,0,0,0,0
11169,0,0,0,1,0,0,0,0
11170,1,0,0,0,0,0,0,0
11171,0,0,0,0,1,0,0,0
11172,0,0,0,0,0,0,1,0
11173,1,0,0,0,0,0,0,0
11174,1,0,0,0,0,0,0,0
11175,1,0,0,0,0,0,0,0
11176,0,0,1,0,0,0,0,0
11177,1,0,0,0,0,0,0,0
11178,0,0,1,0,0,0,0,0
11179,1,0,0,0,0,0,0,0
11180,0,0,1,0,0,0,0,0
11181,0,1,0,0,0,0,0,0
11182,0,1,0,0,0,0,0,0
11183,0,0,0,0,1,0,0,0
11184,1,0,0,0,0,0,0,0
11185,0,0,1,0,0,0,0,0
11186,1,0,0,0,0,0,0,0
11187,0,0,0,1,0,0,0,0
11188,1,0,0,0,0,0,0,0
11189,1,0,0,0,0,0,0,0
11190,0,0,1,0,0,0,0,0
11191,1,0,0,0,0,0,0,0
